	Name	M1	M1_atom_number	M2	M2_atom_number	M3	M3_atom_number	Support 	Support_ID	M2_mol	M3_mol	M1_mol%	M2_mol%	M3_mol%	Temp	Total_flow	Ar_flow	CH4_flow	O2_flow	CT	CH4/O2	CH4_conv	C2y	C2H6y	C2H4y	COy	CO2y	C2s	C2H6s	C2H4s	COs	CO2s	BET_surface_area	rate_constant	radii_M1	radii_M2	radii_M3	chi_M1	chi_M2	chi_M3
31	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	900	15	10.5	3.6	0.9	0.5	4	24.48	5.67	0.74	4.93	14.91	1.2	23.16	3.02	20.14	60.91	4.9	5.2	0.11674182665265902	1.39	1.66	1.62	1.55	0.93	1.7
32	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	900	20	14.0	4.8	1.2	0.38	4	17.5	4.42	0.6	3.82	12.62	0.84	25.26	3.43	21.83	72.11	4.8	5.2	0.11896471799494533	1.39	1.66	1.62	1.55	0.93	1.7
33	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	900	10	7.0	2.6	0.4	0.75	6	14.52	4.45	0.73	3.72	9.05	0.57	30.65	5.03	25.62	62.33	3.93	5.2	0.0606940204024124	1.39	1.66	1.62	1.55	0.93	1.7
34	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	900	15	10.5	3.9	0.6	0.5	6	16.94	4.99	0.88	4.11	9.58	0.56	29.46	5.19	24.26	56.55	3.31	5.2	0.10237607353886662	1.39	1.66	1.62	1.55	0.93	1.7
35	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	900	20	14.0	5.1	0.9	0.38	6	34.52	4.19	0.55	3.64	27.0	8.51	12.14	1.59	10.54	78.22	24.65	5.2	0.11263979559291959	1.39	1.66	1.62	1.55	0.93	1.7
36	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	1.5	5.7	2.8	0.75	2	35.03	6.73	0.82	5.91	28.13	6.17	19.21	2.34	16.87	80.3	17.61	5.2	0.09289556433242568	1.39	1.66	1.62	1.55	0.93	1.7
37	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	2.3	8.5	4.3	0.5	2	35.11	7.03	0.86	6.17	28.42	6.08	20.02	2.45	17.57	80.95	17.32	5.2	0.14578665104064967	1.39	1.66	1.62	1.55	0.93	1.7
38	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	3.0	11.3	5.7	0.38	2	26.07	5.89	0.6	5.29	19.57	3.17	22.59	2.3	20.29	75.07	12.16	5.2	0.15975230294051274	1.39	1.66	1.62	1.55	0.93	1.7
39	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	1.5	6.4	2.1	0.75	3	23.68	6.49	0.7	5.79	20.1	3.23	27.41	2.96	24.45	84.88	13.64	5.2	0.08946907138764788	1.39	1.66	1.62	1.55	0.93	1.7
40	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	2.3	9.6	3.2	0.5	3	20.97	7.06	0.76	6.3	19.93	3.25	33.67	3.62	30.04	95.04	15.5	5.2	0.1464321246625182	1.39	1.66	1.62	1.55	0.93	1.7
41	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	3.0	12.8	4.3	0.38	3	18.07	5.87	0.61	5.26	15.4	2.08	32.48	3.38	29.11	85.22	11.51	5.2	0.1591931063920065	1.39	1.66	1.62	1.55	0.93	1.7
42	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	1.5	6.8	1.7	0.75	4	16.01	6.22	0.63	5.59	15.35	2.07	38.85	3.94	34.92	95.88	12.93	5.2	0.08562476310220156	1.39	1.66	1.62	1.55	0.93	1.7
43	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	2.3	10.2	2.6	0.5	4	16.46	6.49	0.68	5.81	15.48	2.06	39.43	4.13	35.3	94.05	12.52	5.2	0.13420360708147183	1.39	1.66	1.62	1.55	0.93	1.7
44	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	3.0	13.6	3.4	0.38	4	12.33	5.21	0.5	4.71	11.11	1.12	42.25	4.06	38.2	90.11	9.08	5.2	0.14080596716616095	1.39	1.66	1.62	1.55	0.93	1.7
45	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	1.5	7.3	1.2	0.75	6	10.86	5.47	0.55	4.92	10.85	1.08	50.37	5.06	45.3	99.91	9.94	5.2	0.07500392206773121	1.39	1.66	1.62	1.55	0.93	1.7
46	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	2.3	10.9	1.8	0.5	6	11.94	5.96	0.63	5.33	10.65	1.0	49.92	5.28	44.64	89.2	8.38	5.2	0.12289992463244519	1.39	1.66	1.62	1.55	0.93	1.7
47	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	3.0	14.6	2.4	0.38	6	34.0	5.31	0.67	4.64	28.43	6.8	15.62	1.97	13.65	83.62	20.0	5.2	0.1435836526123228	1.39	1.66	1.62	1.55	0.93	1.7
48	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	4.0	4.0	2.0	0.75	2	35.15	5.67	0.68	4.99	28.52	6.39	16.13	1.93	14.2	81.14	18.18	5.2	0.077827884435106	1.39	1.66	1.62	1.55	0.93	1.7
49	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	6.0	6.0	3.0	0.5	2	35.29	6.13	0.72	5.41	28.08	6.13	17.37	2.04	15.33	79.57	17.37	5.2	0.12651867927838187	1.39	1.66	1.62	1.55	0.93	1.7
50	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	8.0	8.0	4.0	0.38	2	24.37	5.34	0.51	4.83	20.47	3.42	21.91	2.09	19.82	84.0	14.03	5.2	0.14441753028944593	1.39	1.66	1.62	1.55	0.93	1.7
51	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	4.0	4.5	1.5	0.75	3	24.0	5.81	0.58	5.23	19.99	3.08	24.21	2.42	21.79	83.29	12.83	5.2	0.0798082228711542	1.39	1.66	1.62	1.55	0.93	1.7
52	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	6.0	6.8	2.3	0.5	3	24.92	6.18	0.68	5.5	19.96	3.07	24.8	2.73	22.07	80.1	12.32	5.2	0.12758426617555874	1.39	1.66	1.62	1.55	0.93	1.7
53	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	8.0	9.0	3.0	0.38	3	18.16	5.31	0.55	4.76	16.44	2.12	29.24	3.03	26.21	90.53	11.67	5.2	0.1435836526123228	1.39	1.66	1.62	1.55	0.93	1.7
54	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	10	4.0	4.8	1.2	0.75	4	17.58	5.65	0.56	5.09	15.65	1.95	32.14	3.19	28.95	89.02	11.09	5.2	0.07754521889804285	1.39	1.66	1.62	1.55	0.93	1.7
55	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	15	6.0	7.2	1.8	0.5	4	18.96	6.05	0.59	5.46	15.6	1.91	31.91	3.11	28.8	82.28	10.07	5.2	0.12481492025723409	1.39	1.66	1.62	1.55	0.93	1.7
56	Mn-Na2WO4/BN	Mn	25	Na	11	W	74	BN	4	0.37	0.185	40	40	20	850	20	8.0	9.6	2.4	0.38	4	13.54	4.68	0.44	4.24	11.23	1.01	34.56	3.25	31.31	82.94	7.46	5.2	0.12613298357249986	1.39	1.66	1.62	1.55	0.93	1.7
